Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
660.90	26.80	27.20	23.80	23.50	0.00
661.00	26.30	27.10	23.30	23.90	0.00
661.10	26.50	27.20	23.30	23.90	0.00
661.20	26.50	27.20	23.40	23.80	0.00
661.30	26.70	27.30	23.40	23.60	0.00
661.40	26.70	27.00	24.10	23.80	0.00
661.50	26.70	27.00	23.30	23.90	0.00
661.60	26.90	27.20	23.60	23.30	0.00
661.70	26.70	27.30	23.80	23.60	0.00
661.80	26.70	27.30	23.40	23.80	0.00
661.90	26.60	27.20	23.80	23.80	0.00
662.00	26.40	27.20	23.80	23.80	0.00
662.10	26.40	27.20	23.60	24.70	0.00
662.20	26.80	27.20	23.80	23.50	0.00
662.30	26.80	27.20	23.60	23.90	0.00
662.40	26.80	27.20	23.40	23.50	0.00
662.50	26.50	27.30	23.60	23.50	0.00
662.60	26.50	27.30	23.40	23.50	0.00
662.70	26.40	27.20	23.40	23.60	0.00
662.80	26.70	27.20	23.40	23.50	0.00
662.90	26.70	27.20	23.40	23.50	0.00
663.00	26.80	27.20	23.60	23.50	0.00
663.10	26.50	27.20	23.90	23.60	0.00
663.20	26.50	27.20	23.30	23.60	0.00
663.30	26.30	27.10	23.80	23.10	0.00
663.40	26.60	27.10	23.30	23.50	0.00
663.50	26.80	27.20	23.00	23.50	0.00
663.60	26.80	27.20	24.10	23.30	0.00
663.70	26.40	27.10	23.90	23.60	0.00
663.80	26.70	27.20	23.30	23.30	0.00
663.90	26.70	27.20	23.80	23.50	0.00
664.00	26.50	27.30	23.10	23.80	0.00
664.10	26.50	27.30	23.80	23.60	0.00
664.20	26.70	27.30	24.10	23.60	0.00
664.30	26.50	27.10	23.40	23.50	0.00
664.40	26.40	27.10	23.60	23.80	0.00
664.50	26.40	27.10	23.60	23.10	0.00
664.60	26.30	27.30	23.60	23.60	0.00
664.70	26.40	27.20	23.40	23.60	0.00
664.80	26.40	27.20	23.30	23.90	0.00
664.90	26.70	27.20	23.40	23.50	0.00
665.00	26.80	27.20	23.80	23.60	0.00
665.10	26.80	27.20	23.80	23.50	0.00
665.20	26.40	27.10	23.80	23.90	0.00
665.30	26.80	27.20	23.30	23.50	0.00
665.40	26.80	27.20	23.60	23.50	0.00
665.50	26.40	27.30	23.60	23.50	0.00
665.60	26.50	27.30	22.80	23.60	0.00
665.70	26.60	27.20	23.80	23.50	0.00
665.80	26.60	27.20	23.90	23.80	0.00
665.90	26.70	27.10	23.00	23.90	0.00
666.00	26.70	27.20	23.10	23.60	0.00
666.10	26.70	27.20	23.30	23.50	0.00
666.20	26.50	27.20	23.80	23.50	0.00
666.30	26.40	27.20	23.40	23.50	0.00
666.40	26.40	27.20	23.40	23.50	0.00
666.50	26.70	27.20	23.60	23.60	0.00
666.60	26.90	27.30	23.60	23.50	0.00
666.70	26.90	27.30	22.20	23.60	0.00
666.80	26.90	27.10	23.30	23.60	0.00
666.90	26.70	27.20	23.60	23.30	0.00
667.00	26.70	27.20	23.10	23.50	0.00
667.10	26.60	27.20	23.30	23.80	0.00
667.20	26.50	27.30	23.60	23.80	0.00
667.30	26.50	27.30	23.60	23.80	0.00
667.40	26.70	27.10	23.80	23.60	0.00
667.50	26.80	27.10	23.40	23.60	0.00
667.60	26.80	27.10	23.40	23.80	0.00
667.70	26.60	27.20	23.00	23.10	0.00
667.80	26.90	27.30	23.30	23.50	0.00
667.90	26.90	27.30	24.10	23.80	0.00
668.00	26.80	27.20	23.60	23.60	0.00
668.10	26.40	27.10	24.10	23.50	0.00
668.20	26.40	27.10	24.10	23.50	0.00
668.30	26.20	27.00	23.30	23.10	0.00
668.40	26.80	27.30	23.60	23.60	0.00
668.50	26.60	27.20	23.80	23.50	0.00
668.60	26.60	27.20	21.90	23.80	0.00
668.70	26.50	27.10	23.80	24.10	0.00
668.80	26.70	27.30	23.80	23.50	0.00
668.90	26.70	27.30	23.40	23.30	0.00
669.00	26.60	27.20	23.60	23.50	0.00
669.10	26.60	27.20	23.60	23.50	0.00
669.20	26.40	27.20	23.40	23.90	0.00
669.30	26.70	27.00	23.30	23.60	0.00
669.40	26.70	27.00	23.30	23.60	0.00
669.50	26.70	27.20	24.20	23.60	0.00
669.60	26.50	27.10	23.10	23.80	0.00
669.70	26.50	27.10	23.30	23.50	0.00
669.80	26.50	27.10	23.60	23.30	0.00
669.90	26.60	27.20	23.60	23.30	0.00
670.00	26.60	27.20	23.90	23.90	0.00
670.10	26.40	27.30	23.40	23.80	0.00
670.20	26.50	27.20	23.10	23.50	0.00
670.30	26.50	27.20	23.60	23.80	0.00
670.40	26.50	27.10	22.70	23.90	0.00
670.50	26.60	27.20	23.60	23.50	0.00
670.60	26.60	27.20	23.30	23.80	0.00
670.70	26.60	27.10	23.90	23.80	0.00
670.80	26.50	27.10	23.90	23.80	0.00
670.90	26.50	27.10	23.40	23.10	0.00
671.00	26.70	27.20	24.10	23.30	0.00
671.10	26.50	27.10	23.40	23.00	0.00
671.20	26.80	27.30	23.10	23.80	0.00
671.30	26.80	27.30	23.80	23.80	0.00
671.40	26.60	27.20	23.60	23.50	0.00
671.50	26.60	27.20	23.60	23.30	0.00
671.60	26.70	27.10	23.60	23.60	0.00
671.70	26.40	27.30	23.60	23.60	0.00
671.80	26.40	27.30	23.30	23.90	0.00
671.90	26.90	27.30	23.80	23.50	0.00
672.00	26.30	27.10	22.80	23.80	0.00
672.10	26.30	27.10	23.10	23.50	0.00
672.20	26.50	27.20	23.60	24.40	0.00
672.30	26.80	27.10	23.60	23.50	0.00
672.40	26.40	27.10	22.70	23.30	0.00
672.50	26.40	27.10	23.80	24.10	0.00
672.60	26.40	27.10	23.80	24.10	0.00
672.70	26.40	27.10	24.40	23.30	0.00
672.80	26.40	27.10	23.80	23.80	0.00
672.90	26.40	27.10	23.40	23.90	0.00
673.00	26.70	27.20	23.90	23.80	0.00
673.10	26.70	27.20	23.40	23.60	0.00
673.20	26.80	27.30	23.90	23.30	0.00
673.30	26.80	27.30	23.80	23.10	0.00
673.40	26.80	27.20	23.40	23.80	0.00
673.50	26.60	27.20	23.40	23.80	0.00
673.60	26.60	27.20	23.30	23.50	0.00
673.70	26.80	27.20	23.60	23.30	0.00
673.80	26.60	27.00	23.80	23.30	0.00
673.90	26.50	27.20	23.60	23.80	0.00
674.00	26.50	27.20	23.40	23.50	0.00
674.10	26.40	27.10	23.30	23.80	0.00
674.20	26.40	27.10	24.10	23.80	0.00
674.30	26.50	27.20	23.30	23.50	0.00
674.40	26.80	27.20	23.30	23.50	0.00
674.50	26.70	27.20	23.40	23.60	0.00
674.60	26.70	27.20	23.60	23.80	0.00
674.70	26.30	27.00	23.80	23.30	0.00
674.80	26.40	27.10	23.80	23.50	0.00
674.90	26.40	27.10	22.20	23.60	0.00
675.00	26.80	27.20	24.70	23.30	0.00
675.10	26.70	27.10	23.60	23.60	0.00
675.20	26.70	27.10	23.80	23.80	0.00
675.30	26.50	27.20	23.80	23.80	0.00
675.40	26.50	27.20	23.30	23.60	0.00
675.50	26.50	27.10	23.40	23.10	0.00
675.60	26.40	27.20	23.80	24.10	0.00
675.70	26.40	27.20	23.40	23.60	0.00
675.80	26.80	27.20	23.90	23.50	0.00
675.90	26.80	27.30	23.40	23.30	0.00
676.00	26.80	27.30	23.10	23.60	0.00
676.10	26.40	27.10	23.40	23.50	0.00
676.20	26.40	27.10	23.80	24.50	0.00
676.30	26.70	27.10	23.40	23.50	0.00
676.40	26.60	27.20	23.80	23.50	0.00
676.50	26.60	27.20	23.30	23.60	0.00
676.60	26.30	27.10	23.80	23.90	0.00
676.70	26.70	27.30	23.40	23.10	0.00
676.80	26.70	27.30	23.40	23.60	0.00
676.90	26.70	27.10	23.60	23.30	0.00
677.00	26.70	27.10	23.60	23.30	0.00
677.10	26.50	27.10	23.10	23.80	0.00
677.20	26.70	27.10	23.80	23.30	0.00
677.30	26.60	27.10	23.60	23.50	0.00
677.40	26.60	27.10	23.60	23.30	0.00
677.50	26.70	27.10	23.80	23.80	0.00
677.60	26.50	27.20	23.80	23.30	0.00
677.70	26.50	27.20	24.20	23.30	0.00
677.80	26.40	27.00	23.60	23.60	0.00
677.90	26.40	27.00	23.40	23.60	0.00
678.00	26.80	27.10	23.30	23.60	0.00
678.10	26.50	27.20	23.80	23.80	0.00
678.20	26.50	27.20	23.40	23.60	0.00
678.30	26.40	27.10	23.40	24.40	0.00
678.40	26.60	27.20	23.10	23.50	0.00
678.50	26.60	27.20	23.60	23.50	0.00
678.60	26.50	27.20	23.10	23.10	0.00
678.70	26.50	27.20	23.60	23.80	0.00
678.80	26.80	27.20	23.60	23.80	0.00
678.90	26.80	27.30	23.80	23.90	0.00
679.00	26.80	27.30	23.60	23.60	0.00
679.10	26.50	27.10	23.10	23.90	0.00
679.20	26.60	27.10	23.30	23.60	0.00
679.30	26.60	27.10	23.80	23.50	0.00
679.40	26.50	27.20	23.40	23.60	0.00
679.50	26.50	27.20	23.60	22.10	0.00
679.60	26.90	27.20	23.80	23.50	0.00
679.70	26.80	27.10	23.80	23.50	0.00
679.80	26.80	27.10	23.40	23.60	0.00
679.90	26.80	27.20	23.60	23.60	0.00
680.00	26.80	27.20	23.80	23.50	0.00
680.10	26.50	27.20	24.10	23.30	0.00
680.20	26.50	27.20	23.40	23.90	0.00
680.30	26.50	27.20	23.80	23.50	0.00
680.40	26.50	27.20	23.60	23.80	0.00
680.50	26.70	27.10	23.60	23.50	0.00
680.60	26.70	27.20	23.60	23.50	0.00
680.70	26.60	27.10	23.60	23.60	0.00
680.80	26.60	27.10	23.40	23.10	0.00
680.90	26.70	27.20	24.70	23.30	0.00
681.00	26.80	27.20	23.40	23.80	0.00
681.10	26.80	27.20	23.80	23.50	0.00
681.20	26.80	27.20	23.40	23.60	0.00
681.30	26.50	27.20	23.80	23.00	0.00
681.40	26.50	27.20	23.40	23.60	0.00
681.50	26.50	27.20	23.40	23.60	0.00
681.60	26.50	27.20	23.80	23.50	0.00
681.70	26.60	27.10	23.30	23.50	0.00
681.80	26.50	27.00	23.80	23.50	0.00
681.90	26.50	27.30	22.80	23.90	0.00
682.00	26.50	27.30	23.30	23.60	0.00
682.10	26.50	27.20	23.40	23.80	0.00
682.20	26.50	27.10	24.10	23.50	0.00
682.30	26.50	27.10	23.60	23.80	0.00
682.40	26.60	27.10	23.40	23.90	0.00
682.50	26.70	27.10	23.60	23.30	0.00
682.60	26.70	27.10	23.30	23.50	0.00
682.70	26.70	27.10	23.90	23.80	0.00
682.80	26.70	27.10	23.60	23.90	0.00
682.90	26.50	27.10	23.80	23.90	0.00
683.00	26.50	27.20	23.30	23.60	0.00
683.10	26.50	27.20	23.40	23.50	0.00
683.20	26.80	27.00	23.40	23.50	0.00
683.30	26.80	27.20	23.60	23.50	0.00
683.40	26.50	27.20	23.30	23.30	0.00
683.50	26.50	27.20	23.80	23.60	0.00
683.60	26.60	27.20	24.10	23.60	0.00
683.70	26.80	27.10	23.60	23.30	0.00
683.80	26.80	27.10	23.90	23.60	0.00
683.90	26.40	27.10	23.90	23.80	0.00
684.00	26.60	27.20	23.60	23.80	0.00
684.10	26.60	27.20	23.60	23.80	0.00
684.20	26.60	27.10	23.60	23.50	0.00
684.30	26.50	27.10	23.80	23.80	0.00
684.40	26.50	27.10	23.80	23.30	0.00
684.50	26.80	27.10	23.80	21.60	0.00
684.60	26.70	27.10	23.30	23.50	0.00
684.70	26.70	27.10	23.80	23.30	0.00
684.80	26.70	27.10	23.10	23.60	0.00
684.90	26.50	27.10	23.30	23.80	0.00
685.00	26.50	27.10	23.30	23.80	0.00
685.10	26.70	27.20	24.10	23.60	0.00
685.20	26.60	27.20	23.80	23.80	0.00
685.30	26.70	27.00	23.60	23.50	0.00
685.40	26.70	27.00	23.60	22.80	0.00
685.50	26.50	27.20	23.80	23.30	0.00
685.60	26.50	27.20	23.60	23.90	0.00
685.70	26.40	27.10	23.40	23.60	0.00
685.80	26.40	26.90	23.80	23.50	0.00
685.90	26.40	26.90	23.80	23.50	0.00
686.00	26.50	27.00	23.60	23.30	0.00
686.10	26.80	27.20	23.60	23.50	0.00
686.20	26.80	27.20	23.90	23.60	0.00
686.30	26.40	26.90	24.10	23.90	0.00
686.40	26.80	27.20	23.60	24.10	0.00
686.50	26.80	27.20	23.40	24.20	0.00
686.60	26.90	27.20	23.40	23.30	0.00
686.70	26.90	27.20	23.90	23.10	0.00
686.80	26.70	27.00	23.90	23.10	0.00
686.90	26.80	27.10	23.40	23.80	0.00
687.00	26.80	27.10	23.40	23.80	0.00
687.10	26.70	27.00	23.40	23.50	0.00
687.20	26.70	27.00	22.80	23.90	0.00
687.30	26.80	27.20	23.60	23.80	0.00
687.40	26.80	27.00	23.30	23.60	0.00
687.50	26.80	27.00	23.60	23.60	0.00
687.60	26.40	27.00	23.80	23.60	0.00
687.70	26.70	27.10	23.40	23.60	0.00
687.80	26.70	27.10	23.80	23.10	0.00
687.90	26.60	27.00	23.90	23.60	0.00
688.00	26.50	27.10	23.60	23.60	0.00
688.10	26.50	27.10	23.40	23.50	0.00
688.20	26.70	26.90	23.30	23.80	0.00
688.30	26.90	27.10	23.90	23.80	0.00
688.40	26.90	27.10	23.40	23.50	0.00
688.50	26.30	27.10	23.80	23.30	0.00
688.60	26.90	27.30	23.30	23.50	0.00
688.70	26.90	27.30	23.80	23.30	0.00
688.80	26.60	27.00	23.60	23.50	0.00
688.90	26.60	27.00	24.40	23.50	0.00
689.00	26.70	27.10	23.80	23.90	0.00
689.10	26.70	27.20	23.40	23.80	0.00
689.20	26.70	27.20	23.80	23.90	0.00
689.30	26.30	27.00	23.60	23.30	0.00
689.40	26.70	27.10	23.60	23.30	0.00
689.50	26.70	27.10	23.80	23.30	0.00
689.60	26.50	27.00	23.30	23.30	0.00
689.70	26.50	27.00	23.30	23.80	0.00
689.80	26.50	27.10	23.60	24.10	0.00
689.90	26.80	27.10	23.60	23.60	0.00
690.00	26.80	27.10	23.60	23.80	0.00
690.10	26.60	27.10	21.90	23.90	0.00
690.20	26.60	26.90	23.90	23.50	0.00
690.30	26.60	26.90	23.90	23.50	0.00
690.40	26.60	27.10	23.30	23.90	0.00
690.50	26.80	27.10	23.40	23.80	0.00
690.60	26.80	27.10	23.40	23.00	0.00
690.70	26.80	27.20	23.30	23.60	0.00
690.80	26.50	27.10	23.80	23.60	0.00
690.90	26.50	27.10	23.60	24.10	0.00
691.00	26.40	27.10	23.60	23.60	0.00
691.10	26.70	27.00	23.30	23.60	0.00
691.20	26.70	27.00	23.30	23.60	0.00
691.30	26.30	27.10	23.30	23.80	0.00
691.40	26.50	27.10	23.30	23.90	0.00
691.50	26.50	27.10	23.30	23.90	0.00
691.60	26.60	27.10	23.80	23.50	0.00
691.70	26.70	27.20	23.60	23.30	0.00
691.80	26.70	27.20	23.80	23.60	0.00
691.90	26.70	27.10	23.80	23.80	0.00
692.00	26.70	27.10	23.60	23.50	0.00
692.10	26.60	27.20	23.60	23.50	0.00
692.20	26.60	27.20	23.30	23.90	0.00
692.30	26.50	27.10	23.30	23.10	0.00
692.40	26.50	27.10	23.60	23.50	0.00
692.50	26.40	27.10	23.60	23.30	0.00
692.60	26.70	27.00	23.80	23.50	0.00
692.70	26.70	27.00	23.80	23.60	0.00
692.80	26.60	27.20	23.80	23.50	0.00
692.90	26.50	27.20	23.40	23.30	0.00
693.00	26.40	27.10	23.40	23.30	0.00
693.10	26.40	27.10	23.10	23.80	0.00
693.20	26.50	27.00	23.40	23.80	0.00
693.30	26.80	27.20	23.60	23.80	0.00
693.40	26.80	27.20	23.90	23.80	0.00
693.50	26.80	27.10	23.40	23.30	0.00
693.60	26.70	27.10	23.30	23.50	0.00
693.70	26.70	27.10	23.40	23.80	0.00
693.80	26.70	27.10	23.60	23.60	0.00
693.90	26.50	27.10	23.60	23.60	0.00
694.00	26.50	27.10	23.90	23.80	0.00
694.10	26.50	27.00	23.80	23.90	0.00
694.20	26.50	27.10	23.60	23.30	0.00
694.30	26.50	27.10	23.60	23.60	0.00
694.40	26.70	27.20	23.30	23.50	0.00
694.50	26.50	27.00	23.40	23.50	0.00
694.60	26.50	27.00	23.90	23.50	0.00
694.70	26.80	27.10	23.60	23.60	0.00
694.80	26.70	27.10	23.60	23.60	0.00
694.90	26.70	27.10	23.30	23.50	0.00
695.00	26.70	27.10	23.30	23.30	0.00
695.10	26.60	27.10	23.60	23.50	0.00
695.20	26.50	27.10	23.80	24.20	0.00
695.30	26.50	27.10	23.60	23.10	0.00
695.40	26.40	27.00	23.90	24.10	0.00
695.50	26.40	27.00	23.40	23.30	0.00
695.60	26.50	27.20	23.60	23.60	0.00
695.70	26.40	27.20	23.60	23.60	0.00
695.80	26.40	27.20	23.30	23.80	0.00
695.90	26.80	27.10	23.40	23.10	0.00
696.00	26.60	27.10	23.80	23.90	0.00
696.10	26.80	27.10	23.80	23.10	0.00
696.20	26.80	27.10	23.60	23.50	0.00
696.30	26.40	27.00	23.40	23.90	0.00
696.40	26.80	27.10	23.60	23.80	0.00
696.50	26.80	27.10	23.30	23.60	0.00
696.60	26.60	27.00	23.30	23.60	0.00
696.70	26.60	27.00	23.80	23.30	0.00
696.80	26.50	27.10	23.80	23.90	0.00
696.90	26.80	27.10	23.40	23.50	0.00
697.00	26.40	27.00	23.90	23.50	0.00
697.10	26.40	27.00	23.40	23.50	0.00
697.20	26.30	27.00	23.60	23.60	0.00
697.30	26.60	27.10	23.40	24.20	0.00
697.40	26.60	27.10	23.40	24.20	0.00
697.50	26.70	27.20	23.40	24.20	0.00
697.60	26.70	27.20	23.40	23.80	0.00
697.70	26.50	27.00	23.60	23.90	0.00
697.80	26.50	27.10	23.30	23.80	0.00
697.90	26.80	27.10	23.00	23.60	0.00
698.00	26.80	27.10	23.40	23.80	0.00
698.10	26.70	27.10	23.90	23.60	0.00
698.20	26.70	27.10	23.60	23.50	0.00
698.30	26.70	27.10	23.30	23.50	0.00
698.40	26.50	27.10	23.30	23.50	0.00
698.50	26.50	27.20	23.40	23.80	0.00
698.60	26.50	27.20	23.80	24.10	0.00
698.70	26.70	27.00	23.80	23.80	0.00
698.80	26.40	27.20	24.10	23.30	0.00
698.90	26.40	27.20	23.60	23.60	0.00
699.00	26.70	27.00	23.40	23.50	0.00
699.10	26.50	27.00	23.10	23.00	0.00
699.20	26.50	27.00	23.60	23.60	0.00
699.30	26.70	27.00	23.60	23.60	0.00
699.40	26.70	27.00	23.10	23.10	0.00
699.50	26.80	27.10	22.70	23.80	0.00
699.60	26.50	27.10	23.80	23.30	0.00
699.70	26.70	27.10	23.60	23.90	0.00
699.80	26.70	27.10	23.90	23.60	0.00
699.90	26.60	27.00	23.40	23.80	0.00
700.00	26.70	27.10	23.90	23.80	0.00
700.10	26.70	27.10	23.00	23.60	0.00
700.20	26.40	27.10	23.00	23.60	0.00
700.30	26.40	27.10	23.60	23.50	0.00
700.40	26.90	27.00	23.30	23.50	0.00
700.50	26.50	27.10	23.10	23.50	0.00
700.60	26.50	27.10	23.60	23.80	0.00
700.70	26.60	27.00	23.30	24.10	0.00
700.80	26.50	27.00	23.60	24.20	0.00
700.90	26.50	27.00	23.60	23.60	0.00
701.00	26.90	27.00	23.40	23.50	0.00
701.10	26.30	27.10	23.40	23.50	0.00
701.20	26.30	27.10	23.60	23.80	0.00
701.30	26.30	27.10	23.80	23.60	0.00
701.40	26.40	27.10	23.30	23.80	0.00
701.50	26.50	27.10	23.90	23.50	0.00
701.60	26.50	27.10	23.10	23.60	0.00
701.70	26.50	27.00	23.60	24.80	0.00
701.80	26.50	27.00	23.30	23.80	0.00
701.90	26.50	26.90	23.80	23.60	0.00
702.00	26.30	26.90	23.80	23.60	0.00
702.10	26.60	27.00	23.90	23.00	0.00
702.20	26.60	27.00	23.60	24.10	0.00
702.30	26.40	27.20	23.80	23.10	0.00
702.40	26.40	27.10	23.40	23.30	0.00
702.50	26.40	27.10	23.80	23.80	0.00
702.60	26.80	27.10	23.40	23.10	0.00
702.70	26.70	27.10	23.40	23.60	0.00
702.80	26.70	27.10	23.60	23.00	0.00
702.90	26.70	27.10	23.60	23.00	0.00
703.00	26.60	27.20	23.90	23.30	0.00
703.10	26.60	27.20	23.60	23.10	0.00
703.20	26.70	27.10	23.40	23.30	0.00
703.30	26.70	27.10	23.60	23.30	0.00
703.40	26.70	27.10	23.40	23.50	0.00
703.50	26.90	27.10	24.20	23.60	0.00
703.60	26.40	27.00	23.40	23.80	0.00
703.70	26.40	27.00	23.80	23.60	0.00
703.80	26.80	27.10	23.80	23.60	0.00
703.90	26.50	27.10	23.40	23.30	0.00
704.00	26.50	27.10	23.30	23.60	0.00
704.10	26.50	27.20	23.80	23.90	0.00
704.20	26.50	27.20	23.60	23.50	0.00
704.30	26.80	27.00	23.80	23.50	0.00
704.40	26.50	27.00	23.60	23.80	0.00
704.50	26.50	27.00	23.60	23.90	0.00
704.60	26.50	27.10	23.40	23.30	0.00
704.70	26.60	27.10	23.30	23.50	0.00
704.80	26.60	27.10	23.60	23.30	0.00
704.90	26.30	27.00	23.60	23.80	0.00
705.00	26.40	27.10	23.40	23.80	0.00
705.10	26.40	27.10	23.30	23.50	0.00
705.20	26.70	27.10	23.60	23.10	0.00
705.30	26.50	27.10	23.40	23.50	0.00
705.40	26.40	27.10	23.30	23.90	0.00
705.50	26.40	27.10	23.80	22.70	0.00
705.60	26.80	27.10	23.80	22.70	0.00
705.70	26.60	27.20	23.40	23.90	0.00
705.80	26.60	27.20	23.80	23.60	0.00
705.90	26.70	27.00	23.60	23.60	0.00
706.00	26.80	27.10	23.40	23.50	0.00
706.10	26.80	27.10	23.60	23.80	0.00
706.20	26.70	27.00	23.60	23.60	0.00
706.30	26.60	27.10	23.30	23.30	0.00
706.40	26.70	27.00	23.40	23.90	0.00
706.50	26.70	27.00	23.10	23.60	0.00
706.60	26.70	27.10	23.80	24.70	0.00
706.70	26.60	27.00	23.40	23.30	0.00
706.80	26.60	27.00	23.40	23.80	0.00
706.90	26.50	27.10	23.60	23.60	0.00
707.00	26.90	27.20	23.40	23.10	0.00
707.10	26.90	27.20	23.60	23.60	0.00
707.20	26.70	27.00	23.30	23.80	0.00
707.30	26.50	27.10	23.30	23.80	0.00
707.40	26.50	27.10	23.60	23.30	0.00
707.50	26.40	26.90	23.40	23.50	0.00
707.60	26.40	27.00	23.60	23.60	0.00
707.70	26.40	27.00	23.10	23.60	0.00
707.80	26.50	27.00	23.60	23.90	0.00
707.90	26.40	27.00	23.10	23.80	0.00
708.00	26.40	27.00	23.60	23.50	0.00
708.10	26.40	27.10	22.80	23.60	0.00
708.20	26.40	27.10	22.80	23.60	0.00
708.30	26.70	27.00	23.10	23.50	0.00
708.40	26.50	27.00	23.00	23.90	0.00
708.50	26.50	27.00	23.80	23.80	0.00
708.60	26.50	26.90	23.80	23.90	0.00
708.70	26.50	27.10	23.80	24.20	0.00
708.80	26.50	27.10	23.30	23.80	0.00
708.90	26.70	27.10	23.60	23.30	0.00
709.00	26.50	27.20	23.80	23.80	0.00
709.10	26.80	27.10	24.10	23.30	0.00
709.20	26.80	27.10	24.10	23.30	0.00
709.30	26.70	27.00	23.60	23.60	0.00
709.40	26.80	27.10	23.30	23.60	0.00
709.50	26.80	27.10	23.40	23.90	0.00
709.60	26.90	27.10	23.60	23.80	0.00
709.70	26.70	26.90	23.60	23.50	0.00
709.80	26.70	26.90	23.30	23.60	0.00
709.90	26.70	27.00	23.60	23.10	0.00
710.00	26.80	27.00	23.60	23.50	0.00
710.10	26.80	27.00	23.80	23.50	0.00
710.20	26.50	27.00	23.80	23.60	0.00
710.30	26.50	27.00	23.80	23.30	0.00
710.40	26.50	27.00	24.20	23.80	0.00
710.50	26.80	27.00	22.80	23.90	0.00
710.60	26.70	27.10	23.90	23.50	0.00
710.70	26.70	27.10	23.30	23.80	0.00
710.80	26.40	27.00	23.10	23.90	0.00
710.90	26.40	27.00	23.30	23.90	0.00
711.00	26.80	27.10	23.80	23.50	0.00
711.10	26.70	27.00	23.40	23.80	0.00
711.20	26.70	27.00	23.90	23.50	0.00
711.30	26.60	27.00	23.40	23.50	0.00
711.40	26.60	27.00	23.80	23.60	0.00
711.50	26.60	27.10	23.60	23.90	0.00
711.60	26.60	26.90	23.60	23.50	0.00
711.70	26.60	26.90	23.80	24.10	0.00
711.80	26.30	27.00	23.80	24.10	0.00
711.90	26.40	27.00	23.40	23.60	0.00
712.00	26.80	27.10	23.80	24.10	0.00
712.10	26.80	27.10	23.40	23.80	0.00
712.20	26.60	27.10	23.10	23.80	0.00
712.30	26.30	26.90	23.80	23.30	0.00
712.40	26.30	26.90	23.60	23.80	0.00
712.50	26.40	27.10	23.60	23.60	0.00
712.60	26.70	27.10	23.30	23.60	0.00
712.70	26.70	27.10	23.30	23.60	0.00
712.80	26.70	27.00	23.60	23.90	0.00
712.90	26.80	27.10	23.80	24.10	0.00
713.00	26.80	27.10	23.40	23.30	0.00
713.10	26.80	27.00	23.30	23.80	0.00
713.20	26.80	27.00	24.10	23.80	0.00
713.30	26.40	27.00	23.30	23.90	0.00
713.40	26.50	26.90	23.40	23.10	0.00
713.50	26.50	26.90	23.40	23.80	0.00
713.60	26.50	27.00	23.40	23.80	0.00
713.70	26.80	27.10	23.30	23.80	0.00
713.80	26.80	27.10	23.40	23.10	0.00
713.90	26.70	27.00	23.60	23.80	0.00
714.00	26.40	27.10	23.30	23.30	0.00
714.10	26.50	27.00	23.40	23.60	0.00
714.20	26.50	27.00	23.90	23.80	0.00
714.30	26.80	27.10	23.60	23.50	0.00
714.40	26.40	27.10	23.30	23.50	0.00
714.50	26.40	27.10	23.10	24.20	0.00
714.60	26.70	27.00	23.80	23.60	0.00
714.70	26.40	27.00	23.80	24.10	0.00
714.80	26.40	27.00	23.60	23.60	0.00
714.90	26.50	27.00	23.80	23.50	0.00
715.00	26.30	26.90	23.80	24.10	0.00
715.10	26.30	26.90	23.60	23.30	0.00
715.20	26.50	27.10	23.90	23.60	0.00
715.30	26.50	27.10	23.90	23.60	0.00
715.40	26.50	27.10	23.80	23.60	0.00
715.50	26.80	27.10	23.40	23.60	0.00
715.60	26.80	27.10	23.80	23.60	0.00
715.70	26.40	27.00	23.80	23.30	0.00
715.80	26.40	27.10	23.40	23.50	0.00
715.90	26.40	27.10	23.80	23.30	0.00
716.00	26.40	27.00	23.30	23.90	0.00
716.10	26.40	27.00	23.40	23.80	0.00
716.20	26.50	27.00	23.40	23.80	0.00
716.30	26.80	26.90	21.90	23.80	0.00
716.40	26.80	27.00	23.80	23.80	0.00
716.50	26.80	27.00	23.80	23.30	0.00
716.60	26.80	27.10	23.60	23.50	0.00
716.70	26.50	27.00	23.80	23.80	0.00
716.80	26.50	27.00	23.40	23.30	0.00
716.90	26.80	27.10	23.30	24.10	0.00
717.00	26.40	26.90	23.40	24.10	0.00
717.10	26.40	26.90	23.40	24.10	0.00
717.20	26.70	27.00	23.60	23.60	0.00
717.30	26.70	27.00	23.60	23.80	0.00
717.40	26.70	27.00	23.40	23.30	0.00
717.50	26.40	27.00	23.40	23.60	0.00
717.60	26.80	27.00	23.40	23.30	0.00
717.70	26.80	27.00	23.40	23.80	0.00
717.80	26.80	27.00	23.80	23.30	0.00
717.90	26.80	27.00	23.60	23.60	0.00
718.00	26.80	27.00	23.60	23.60	0.00
718.10	26.40	27.10	23.90	23.50	0.00
718.20	26.70	27.00	23.30	23.90	0.00
718.30	26.70	27.00	23.40	23.80	0.00
718.40	26.80	27.00	23.90	23.90	0.00
718.50	26.80	27.10	23.80	23.80	0.00
718.60	26.50	27.00	23.60	23.50	0.00
718.70	26.50	27.00	24.40	23.60	0.00
